game_id,HomeTeam,AwayTeam,home_score,away_score,season,datetime,elo_home,elo_away
2015-01-31EibarAth Madrid,Eibar,Ath Madrid,1,3,2014/2015,2015-01-31,734.0045361772325,948.9209245409616
2015-01-31GranadaElche,Granada,Elche,1,0,2014/2015,2015-01-31,514.5744403051004,628.4912736214385
2015-01-31Real MadridSociedad,Real Madrid,Sociedad,4,1,2014/2015,2015-01-31,1231.0659384491025,771.923065002868
2015-02-01AlmeriaGetafe,Almeria,Getafe,1,0,2014/2015,2015-02-01,655.2171517813472,665.1408381016117
2015-02-01BarcelonaVillarreal,Barcelona,Villarreal,3,2,2014/2015,2015-02-01,1121.937584449964,926.1170148868816
2015-02-01LevanteAth Bilbao,Levante,Ath Bilbao,0,2,2014/2015,2015-02-01,583.02280336152,767.0913801197966
2015-02-01SevillaEspanol,Sevilla,Espanol,3,2,2014/2015,2015-02-01,821.3338786405678,734.5434083716704
2015-02-02MalagaValencia,Malaga,Valencia,1,0,2014/2015,2015-02-02,787.7550485333184,937.5984223118489
2015-02-04Real MadridSevilla,Real Madrid,Sevilla,2,1,2014/2015,2015-02-04,1219.5639905666449,819.6920711743956
2015-02-06La CorunaEibar,La Coruna,Eibar,2,0,2014/2015,2015-02-06,593.0943722881234,725.3626583428692
2015-02-07Ath MadridReal Madrid,Ath Madrid,Real Madrid,4,0,2014/2015,2015-02-07,980.9442056729165,1186.3692055504312
2015-02-07LevanteMalaga,Levante,Malaga,4,1,2014/2015,2015-02-07,580.5581545782888,789.5929919396317
2015-02-07SociedadCelta,Sociedad,Celta,1,1,2014/2015,2015-02-07,768.018378996514,769.8537597818279
2015-02-07VillarrealGranada,Villarreal,Granada,2,0,2014/2015,2015-02-07,927.8285257206828,510.3742059160043
2015-02-08Ath BilbaoBarcelona,Ath Bilbao,Barcelona,2,5,2014/2015,2015-02-08,768.5800338521972,1122.6541385433688
2015-02-08CordobaAlmeria,Cordoba,Almeria,1,2,2014/2015,2015-02-08,620.2250343351882,654.9978590492094
2015-02-08EspanolValencia,Espanol,Valencia,1,2,2014/2015,2015-02-08,731.9505695833208,935.3374803458057
2015-02-08GetafeSevilla,Getafe,Sevilla,2,1,2014/2015,2015-02-08,672.2361714762562,812.2762118439075
2015-02-09ElcheVallecano,Elche,Vallecano,2,0,2014/2015,2015-02-09,635.245328281011,584.2365809076815
2015-02-13AlmeriaSociedad,Almeria,Sociedad,2,2,2014/2015,2015-02-13,649.644670065484,761.4117082119155
2015-02-14GranadaAth Bilbao,Granada,Ath Bilbao,0,0,2014/2015,2015-02-14,517.6749693936192,764.1337928764565
2015-02-14MalagaEspanol,Malaga,Espanol,0,2,2014/2015,2015-02-14,781.6941937649138,746.0651489325622
2015-02-14Real MadridLa Coruna,Real Madrid,La Coruna,2,0,2014/2015,2015-02-14,1189.3097879646261,596.7129742295708
2015-02-14SevillaCordoba,Sevilla,Cordoba,3,0,2014/2015,2015-02-14,832.1844546932946,616.1360500140556
2015-02-15BarcelonaLevante,Barcelona,Levante,5,0,2014/2015,2015-02-15,1116.2481968410978,581.4205563771936
2015-02-15CeltaAth Madrid,Celta,Ath Madrid,2,0,2014/2015,2015-02-15,770.2319446317626,964.1992322618929
2015-02-15ValenciaGetafe,Valencia,Getafe,1,0,2014/2015,2015-02-15,935.1220081476164,672.4998245837864
2015-02-15VallecanoVillarreal,Vallecano,Villarreal,2,0,2014/2015,2015-02-15,589.2836357780735,915.2784126595355
2015-02-16EibarElche,Eibar,Elche,0,1,2014/2015,2015-02-16,719.5185441716008,638.4134687880263
2015-02-20GetafeEspanol,Getafe,Espanol,2,1,2014/2015,2015-02-20,675.8821804729016,736.7475745545728
2015-02-21Ath MadridAlmeria,Ath Madrid,Almeria,3,0,2014/2015,2015-02-21,972.2935434826456,646.4417950955445
2015-02-21BarcelonaMalaga,Barcelona,Malaga,0,1,2014/2015,2015-02-21,1107.5774137101644,794.8944837418911
2015-02-21CordobaValencia,Cordoba,Valencia,1,2,2014/2015,2015-02-21,616.5557863472292,928.3029264815095
2015-02-21La CorunaCelta,La Coruna,Celta,0,2,2014/2015,2015-02-21,594.5329442193379,782.5609607917542
2015-02-22Ath BilbaoVallecano,Ath Bilbao,Vallecano,1,0,2014/2015,2015-02-22,777.5572661853321,588.3375394055747
2015-02-22ElcheReal Madrid,Elche,Real Madrid,0,2,2014/2015,2015-02-22,636.394800548087,1173.9675669557205
2015-02-22SociedadSevilla,Sociedad,Sevilla,4,3,2014/2015,2015-02-22,766.4089089346628,828.7861591570063
2015-02-22VillarrealEibar,Villarreal,Eibar,1,0,2014/2015,2015-02-22,905.4295126269988,720.9264195002575
2015-02-23LevanteGranada,Levante,Granada,2,1,2014/2015,2015-02-23,579.4449340725777,511.9973788201431
2015-02-27EspanolCordoba,Espanol,Cordoba,1,0,2014/2015,2015-02-27,738.3137852096842,619.4602337845079
2015-02-28AlmeriaLa Coruna,Almeria,La Coruna,0,0,2014/2015,2015-02-28,643.2808709355,595.9472847549237
2015-02-28GranadaBarcelona,Granada,Barcelona,1,3,2014/2015,2015-02-28,514.5776645547778,1104.373517420534
2015-02-28MalagaGetafe,Malaga,Getafe,3,2,2014/2015,2015-02-28,794.9427703034482,668.2261531473566
2015-02-28VallecanoLevante,Vallecano,Levante,4,2,2014/2015,2015-02-28,592.6906428207666,580.23216416618
2015-03-01EibarAth Bilbao,Eibar,Ath Bilbao,0,1,2014/2015,2015-03-01,720.0285524187191,774.1098483632784
2015-03-01Real MadridVillarreal,Real Madrid,Villarreal,1,1,2014/2015,2015-03-01,1163.8679815512876,905.0747576423184
2015-03-01SevillaAth Madrid,Sevilla,Ath Madrid,0,0,2014/2015,2015-03-01,823.8222921279386,972.5455579813402
2015-03-01ValenciaSociedad,Valencia,Sociedad,2,0,2014/2015,2015-03-01,933.0179343805546,765.1489190765998
2015-03-02CeltaElche,Celta,Elche,1,1,2014/2015,2015-03-02,783.6525199842179,638.2427129459509
