game_id,HomeTeam,AwayTeam,home_score,away_score,season,datetime,elo_home,elo_away
2006-11-19UdineseSiena,Udinese,Siena,3.0,0.0,2006/2007,2006-11-19,1138.4712121192283,863.1497990012197
2006-11-25ChievoUdinese,Chievo,Udinese,2.0,0.0,2006/2007,2006-11-25,541.6108426942724,1137.6492172862008
2006-11-25MilanMessina,Milan,Messina,1.0,0.0,2006/2007,2006-11-25,891.8641058222674,736.0063430335681
2006-11-26AtalantaTorino,Atalanta,Torino,1.0,2.0,2006/2007,2006-11-26,587.2931012570408,366.7597884040557
2006-11-26CataniaParma,Catania,Parma,2.0,0.0,2006/2007,2006-11-26,739.4573796780501,305.8157679584757
2006-11-26EmpoliCagliari,Empoli,Cagliari,1.0,0.0,2006/2007,2006-11-26,834.6356992131939,698.8683246619805
2006-11-26LazioAscoli,Lazio,Ascoli,3.0,1.0,2006/2007,2006-11-26,812.7752895830147,398.9570084295425
2006-11-26PalermoInter,Palermo,Inter,1.0,2.0,2006/2007,2006-11-26,817.6859630494266,871.875512815338
2006-11-26RegginaLivorno,Reggina,Livorno,2.0,2.0,2006/2007,2006-11-26,827.4973801443551,728.2504201762684
2006-11-26SampdoriaRoma,Sampdoria,Roma,2.0,4.0,2006/2007,2006-11-26,630.5789023294947,1293.1105656348639
2006-11-26SienaFiorentina,Siena,Fiorentina,1.0,1.0,2006/2007,2006-11-26,862.9841579887641,628.213118731306
2006-12-02InterSiena,Inter,Siena,2.0,0.0,2006/2007,2006-12-02,880.6346989797712,852.7273655795664
2006-12-02RomaAtalanta,Roma,Atalanta,2.0,1.0,2006/2007,2006-12-02,1289.2680555308668,589.4847777632796
2006-12-03AscoliCatania,Ascoli,Catania,2.0,2.0,2006/2007,2006-12-03,399.9497178034378,738.749979474676
2006-12-03CagliariMilan,Cagliari,Milan,2.0,2.0,2006/2007,2006-12-03,699.2129424937286,891.3828772936743
2006-12-03FiorentinaLazio,Fiorentina,Lazio,1.0,0.0,2006/2007,2006-12-03,628.2915487752414,813.1273537215707
2006-12-03LivornoChievo,Livorno,Chievo,0.0,2.0,2006/2007,2006-12-03,711.7030513573766,558.9226118999725
2006-12-03MessinaSampdoria,Messina,Sampdoria,0.0,2.0,2006/2007,2006-12-03,737.3065815312862,630.0790921062392
2006-12-03ParmaPalermo,Parma,Palermo,0.0,0.0,2006/2007,2006-12-03,307.8073553913672,817.6721198409269
2006-12-03TorinoEmpoli,Torino,Empoli,1.0,0.0,2006/2007,2006-12-03,376.57465663562397,825.3587465354396
2006-12-03UdineseReggina,Udinese,Reggina,1.0,1.0,2006/2007,2006-12-03,1136.888121540669,826.7472346481566
2006-12-09PalermoLivorno,Palermo,Livorno,3.0,0.0,2006/2007,2006-12-09,817.6530048251141,711.3808340580563
2006-12-09RegginaAscoli,Reggina,Ascoli,2.0,1.0,2006/2007,2006-12-09,826.0653992760251,400.8710092003328
2006-12-10AtalantaMessina,Atalanta,Messina,3.0,2.0,2006/2007,2006-12-10,592.4853846713321,735.3123285602047
2006-12-10CagliariParma,Cagliari,Parma,0.0,0.0,2006/2007,2006-12-10,699.532717835807,309.6607510755921
2006-12-10CataniaUdinese,Catania,Udinese,1.0,0.0,2006/2007,2006-12-10,745.2758463695636,1128.9846311977494
2006-12-10ChievoFiorentina,Chievo,Fiorentina,0.0,1.0,2006/2007,2006-12-10,557.0763502266675,631.2364170354826
2006-12-10EmpoliInter,Empoli,Inter,0.0,3.0,2006/2007,2006-12-10,824.0262734810944,879.4064222233621
2006-12-10LazioRoma,Lazio,Roma,3.0,0.0,2006/2007,2006-12-10,842.3846784036805,1259.0275160940378
