game_id,team1,team2,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,MappedHomeTeam,MappedAwayTeam,season,datetime,league,game_day,HomeTeam,AwayTeam,FTHG,FTAG,IWH,IWD,IWA,goal_diff,odds_diff,result
2016-11-19AugsburgHertha,FC Augsburg,Hertha Berlin,65.85,72.14,0.3718,0.3296,0.2986,1.07,0.96,Augsburg,Hertha,2016/2017,2016-11-19,D1,11.0,Augsburg,Hertha,0.0,0.0,2.65,3.3,2.65,0.0,0.0,0-0
2016-11-19MainzFreiburg,Mainz,SC Freiburg,68.15,66.93,0.4722,0.2736,0.2541,1.55,1.12,Mainz,Freiburg,2016/2017,2016-11-19,D1,11.0,Mainz,Freiburg,4.0,2.0,2.0,3.4,3.8,2.0,-1.7999999999999998,4-2
2016-11-19DarmstadtIngolstadt,SV Darmstadt 98,FC Ingolstadt 04,52.36,53.99,0.436,0.2884,0.2756,1.31,1.0,Darmstadt,Ingolstadt,2016/2017,2016-11-19,D1,11.0,Darmstadt,Ingolstadt,0.0,1.0,2.6,3.25,2.75,-1.0,-0.1499999999999999,0-1
2016-11-19M'gladbachFC Koln,Borussia Monchengladbach,FC Cologne,71.77,72.39,0.4384,0.2729,0.2887,1.23,0.89,M'gladbach,FC Koln,2016/2017,2016-11-19,D1,11.0,M'gladbach,FC Koln,1.0,2.0,2.2,3.35,3.3,-1.0,-1.0999999999999996,1-2
2016-11-19DortmundBayern Munich,Borussia Dortmund,Bayern Munich,87.01,93.37,0.2896,0.4657,0.2447,1.42,1.7,Dortmund,Bayern Munich,2016/2017,2016-11-19,D1,11.0,Dortmund,Bayern Munich,1.0,0.0,3.05,3.4,2.3,1.0,0.75,1-0
2016-11-20HoffenheimHamburg,TSG Hoffenheim,Hamburg SV,71.96,55.12,0.6803,0.121,0.1988,1.93,0.78,Hoffenheim,Hamburg,2016/2017,2016-11-20,D1,11.0,Hoffenheim,Hamburg,2.0,2.0,1.6,4.2,5.2,0.0,-3.6,2-2
2016-11-20Werder BremenEin Frankfurt,Werder Bremen,Eintracht Frankfurt,60.27,72.43,0.3345,0.4058,0.2598,1.3,1.48,Werder Bremen,Ein Frankfurt,2016/2017,2016-11-20,D1,11.0,Werder Bremen,Ein Frankfurt,1.0,2.0,2.65,3.4,2.6,-1.0,0.049999999999999815,1-2
2016-11-25FreiburgRB Leipzig,SC Freiburg,RB Leipzig,66.92,76.87,0.3229,0.4118,0.2652,1.24,1.35,Freiburg,RB Leipzig,2016/2017,2016-11-25,D1,12.0,Freiburg,RB Leipzig,1.0,4.0,3.8,3.4,2.0,-3.0,1.7999999999999998,1-4
2016-11-26HamburgWerder Bremen,Hamburg SV,Werder Bremen,56.36,59.95,0.3971,0.34700000000000003,0.256,1.52,1.34,Hamburg,Werder Bremen,2016/2017,2016-11-26,D1,12.0,Hamburg,Werder Bremen,2.0,2.0,2.3,3.3,3.15,0.0,-0.8500000000000001,2-2
2016-11-26IngolstadtWolfsburg,FC Ingolstadt 04,VfL Wolfsburg,54.78,71.56,0.3351,0.3877,0.2772,1.13,1.21,Ingolstadt,Wolfsburg,2016/2017,2016-11-26,D1,12.0,Ingolstadt,Wolfsburg,1.0,1.0,3.15,3.3,2.3,0.0,0.8500000000000001,1-1
2016-11-26Ein FrankfurtDortmund,Eintracht Frankfurt,Borussia Dortmund,72.72,86.93,0.27,0.4864,0.2436,1.21,1.69,Ein Frankfurt,Dortmund,2016/2017,2016-11-26,D1,12.0,Ein Frankfurt,Dortmund,2.0,1.0,5.0,4.0,1.65,1.0,3.35,2-1
2016-11-26FC KolnAugsburg,FC Cologne,FC Augsburg,72.29,65.56,0.5346,0.1905,0.2749,1.33,0.69,FC Koln,Augsburg,2016/2017,2016-11-26,D1,12.0,FC Koln,Augsburg,0.0,0.0,1.75,3.6,4.8,0.0,-3.05,0-0
2016-11-26M'gladbachHoffenheim,Borussia Monchengladbach,TSG Hoffenheim,71.83,70.7,0.4623,0.2796,0.2581,1.52,1.11,M'gladbach,Hoffenheim,2016/2017,2016-11-26,D1,12.0,M'gladbach,Hoffenheim,1.0,1.0,2.2,3.35,3.3,0.0,-1.0999999999999996,1-1
2016-11-26Bayern MunichLeverkusen,Bayern Munich,Bayer Leverkusen,92.24,78.03,0.8045,0.0556,0.1399,2.2,0.77,Bayern Munich,Leverkusen,2016/2017,2016-11-26,D1,12.0,Bayern Munich,Leverkusen,2.0,1.0,1.3,6.0,8.5,1.0,-7.2,2-1
2016-11-27Schalke 04Darmstadt,Schalke 04,SV Darmstadt 98,74.7,51.6,0.654,0.1244,0.2216,1.72,0.63,Schalke 04,Darmstadt,2016/2017,2016-11-27,D1,12.0,Schalke 04,Darmstadt,3.0,1.0,1.35,5.3,8.0,2.0,-6.65,3-1
2016-11-27HerthaMainz,Hertha Berlin,Mainz,72.48,68.04,0.5438,0.2013,0.2549,1.47,0.91,Hertha,Mainz,2016/2017,2016-11-27,D1,12.0,Hertha,Mainz,2.0,1.0,2.0,3.4,3.8,1.0,-1.7999999999999998,2-1
2016-12-02MainzBayern Munich,Mainz,Bayern Munich,67.7,91.96,0.1646,0.6367,0.1987,0.99,2.24,Mainz,Bayern Munich,2016/2017,2016-12-02,D1,13.0,Mainz,Bayern Munich,1.0,3.0,8.3,5.5,1.33,-2.0,6.9700000000000015,1-3
2016-12-03WolfsburgHertha,VfL Wolfsburg,Hertha Berlin,70.22,72.78,0.4144,0.2995,0.2861,1.23,0.97,Wolfsburg,Hertha,2016/2017,2016-12-03,D1,13.0,Wolfsburg,Hertha,2.0,3.0,2.3,3.3,3.15,-1.0,-0.8500000000000001,2-3
2016-12-03LeverkusenFreiburg,Bayer Leverkusen,SC Freiburg,78.54,65.2,0.6644,0.1357,0.1999,1.97,0.91,Leverkusen,Freiburg,2016/2017,2016-12-03,D1,13.0,Leverkusen,Freiburg,1.0,1.0,1.5,4.2,6.5,0.0,-5.0,1-1
2016-12-03Werder BremenIngolstadt,Werder Bremen,FC Ingolstadt 04,59.62,56.25,0.4515,0.2932,0.2552,1.53,1.25,Werder Bremen,Ingolstadt,2016/2017,2016-12-03,D1,13.0,Werder Bremen,Ingolstadt,2.0,1.0,2.2,3.4,3.25,1.0,-1.0499999999999998,2-1
2016-12-03HoffenheimFC Koln,TSG Hoffenheim,FC Cologne,70.73,72.02,0.4307,0.3019,0.2674,1.42,1.1,Hoffenheim,FC Koln,2016/2017,2016-12-03,D1,13.0,Hoffenheim,FC Koln,4.0,0.0,2.2,3.2,3.5,4.0,-1.2999999999999998,4-0
2016-12-03DortmundM'gladbach,Borussia Dortmund,Borussia Monchengladbach,86.64,71.81,0.7286,0.0962,0.1752,2.07,0.83,Dortmund,M'gladbach,2016/2017,2016-12-03,D1,13.0,Dortmund,M'gladbach,4.0,1.0,1.5,4.5,6.0,3.0,-4.5,4-1
2016-12-03RB LeipzigSchalke 04,RB Leipzig,Schalke 04,78.27,75.07,0.5129,0.2217,0.2654,1.44,0.91,RB Leipzig,Schalke 04,2016/2017,2016-12-03,D1,13.0,RB Leipzig,Schalke 04,2.0,1.0,2.0,3.4,3.8,1.0,-1.7999999999999998,2-1
2016-12-04DarmstadtHamburg,SV Darmstadt 98,Hamburg SV,51.11,56.64,0.4548,0.2761,0.2691,1.4,1.01,Darmstadt,Hamburg,2016/2017,2016-12-04,D1,13.0,Darmstadt,Hamburg,0.0,2.0,2.65,3.3,2.65,-2.0,0.0,0-2
2016-12-04AugsburgEin Frankfurt,FC Augsburg,Eintracht Frankfurt,65.93,73.1,0.364,0.3334,0.3026,1.03,0.95,Augsburg,Ein Frankfurt,2016/2017,2016-12-04,D1,13.0,Augsburg,Ein Frankfurt,1.0,1.0,2.65,3.3,2.65,0.0,0.0,1-1
2016-12-09Ein FrankfurtHoffenheim,Eintracht Frankfurt,TSG Hoffenheim,73.19,72.32,0.4709,0.2708,0.2583,1.51,1.1,Ein Frankfurt,Hoffenheim,2016/2017,2016-12-09,D1,14.0,Ein Frankfurt,Hoffenheim,0.0,0.0,2.4,3.3,2.95,0.0,-0.5500000000000003,0-0
2016-12-10FC KolnDortmund,FC Cologne,Borussia Dortmund,70.48,87.46,0.2493,0.5119,0.2388,1.14,1.77,FC Koln,Dortmund,2016/2017,2016-12-10,D1,14.0,FC Koln,Dortmund,1.0,1.0,5.0,3.7,1.7,0.0,3.3,1-1
2016-12-10FreiburgDarmstadt,SC Freiburg,SV Darmstadt 98,65.3,49.15,0.5826,0.1837,0.2338,1.72,0.91,Freiburg,Darmstadt,2016/2017,2016-12-10,D1,14.0,Freiburg,Darmstadt,1.0,0.0,1.7,3.7,5.0,1.0,-3.3,1-0
2016-12-10Bayern MunichWolfsburg,Bayern Munich,VfL Wolfsburg,92.2,69.1,0.8947,0.0196,0.0857,2.52,0.45,Bayern Munich,Wolfsburg,2016/2017,2016-12-10,D1,14.0,Bayern Munich,Wolfsburg,5.0,0.0,1.17,7.5,15.0,5.0,-13.83,5-0
2016-12-10HamburgAugsburg,Hamburg SV,FC Augsburg,58.65,65.87,0.3734,0.3319,0.2947,1.09,0.98,Hamburg,Augsburg,2016/2017,2016-12-10,D1,14.0,Hamburg,Augsburg,1.0,0.0,2.5,3.3,2.85,1.0,-0.3500000000000001,1-0
2016-12-10IngolstadtRB Leipzig,FC Ingolstadt 04,RB Leipzig,55.65,78.52,0.2663,0.4658,0.2679,1.01,1.39,Ingolstadt,RB Leipzig,2016/2017,2016-12-10,D1,14.0,Ingolstadt,RB Leipzig,1.0,0.0,5.0,3.7,1.7,1.0,3.3,1-0
2016-12-10HerthaWerder Bremen,Hertha Berlin,Werder Bremen,73.77,60.22,0.6244,0.1544,0.2213,1.86,0.88,Hertha,Werder Bremen,2016/2017,2016-12-10,D1,14.0,Hertha,Werder Bremen,0.0,1.0,1.7,3.7,5.0,-1.0,-3.3,0-1
2016-12-11M'gladbachMainz,Borussia Monchengladbach,Mainz,70.14,67.29,0.5021,0.2413,0.2566,1.5,1.01,M'gladbach,Mainz,2016/2017,2016-12-11,D1,14.0,M'gladbach,Mainz,1.0,0.0,1.85,3.5,4.3,1.0,-2.45,1-0
2016-12-11Schalke 04Leverkusen,Schalke 04,Bayer Leverkusen,74.81,79.38,0.3844,0.3458,0.2697,1.34,1.21,Schalke 04,Leverkusen,2016/2017,2016-12-11,D1,14.0,Schalke 04,Leverkusen,0.0,1.0,2.2,3.35,3.3,-1.0,-1.0999999999999996,0-1
2016-12-16HoffenheimDortmund,TSG Hoffenheim,Borussia Dortmund,72.59,87.26,0.2522,0.5266,0.2212,1.37,1.97,Hoffenheim,Dortmund,2016/2017,2016-12-16,D1,15.0,Hoffenheim,Dortmund,2.0,2.0,4.3,3.5,1.85,0.0,2.45,2-2
2016-12-17AugsburgM'gladbach,FC Augsburg,Borussia Monchengladbach,65.36,69.97,0.3988,0.295,0.3063,1.04,0.85,Augsburg,M'gladbach,2016/2017,2016-12-17,D1,15.0,Augsburg,M'gladbach,1.0,0.0,3.15,3.3,2.3,1.0,0.8500000000000001,1-0
2016-12-17MainzHamburg,Mainz,Hamburg SV,67.56,59.29,0.5548,0.201,0.2442,1.63,0.89,Mainz,Hamburg,2016/2017,2016-12-17,D1,15.0,Mainz,Hamburg,3.0,1.0,2.0,3.4,3.8,2.0,-1.7999999999999998,3-1
2016-12-17Werder BremenFC Koln,Werder Bremen,FC Cologne,61.88,70.74,0.3631,0.3692,0.2677,1.3,1.31,Werder Bremen,FC Koln,2016/2017,2016-12-17,D1,15.0,Werder Bremen,FC Koln,1.0,1.0,2.65,3.3,2.65,0.0,0.0,1-1
2016-12-17Schalke 04Freiburg,Schalke 04,SC Freiburg,74.04,65.61,0.5719,0.1869,0.2412,1.64,0.89,Schalke 04,Freiburg,2016/2017,2016-12-17,D1,15.0,Schalke 04,Freiburg,1.0,1.0,1.65,3.8,5.3,0.0,-3.65,1-1
2016-12-17RB LeipzigHertha,RB Leipzig,Hertha Berlin,78.05,72.46,0.529,0.1982,0.2728,1.38,0.76,RB Leipzig,Hertha,2016/2017,2016-12-17,D1,15.0,RB Leipzig,Hertha,2.0,0.0,1.8,3.6,4.5,2.0,-2.7,2-0
2016-12-17WolfsburgEin Frankfurt,VfL Wolfsburg,Eintracht Frankfurt,68.17,72.97,0.3797,0.3354,0.2848,1.21,1.05,Wolfsburg,Ein Frankfurt,2016/2017,2016-12-17,D1,15.0,Wolfsburg,Ein Frankfurt,1.0,0.0,2.65,3.3,2.65,1.0,0.0,1-0
2016-12-18DarmstadtBayern Munich,SV Darmstadt 98,Bayern Munich,48.94,92.63,0.1318,0.6826,0.1856,0.66,2.45,Darmstadt,Bayern Munich,2016/2017,2016-12-18,D1,15.0,Darmstadt,Bayern Munich,0.0,1.0,15.0,7.5,1.17,-1.0,13.83,0-1
2016-12-18LeverkusenIngolstadt,Bayer Leverkusen,FC Ingolstadt 04,80.06,56.24,0.7165,0.0915,0.1921,1.83,0.64,Leverkusen,Ingolstadt,2016/2017,2016-12-18,D1,15.0,Leverkusen,Ingolstadt,1.0,2.0,1.5,4.2,6.5,-1.0,-5.0,1-2
2016-12-20Ein FrankfurtMainz,Eintracht Frankfurt,Mainz,72.26,68.09,0.5156,0.2189,0.2655,1.42,0.88,Ein Frankfurt,Mainz,2016/2017,2016-12-20,D1,16.0,Ein Frankfurt,Mainz,3.0,0.0,2.1,3.4,3.5,3.0,-1.4,3-0
2016-12-20DortmundAugsburg,Borussia Dortmund,FC Augsburg,86.81,65.89,0.8016,0.0512,0.1472,2.15,0.48,Dortmund,Augsburg,2016/2017,2016-12-20,D1,16.0,Dortmund,Augsburg,1.0,1.0,1.27,5.8,10.5,0.0,-9.23,1-1
2016-12-20M'gladbachWolfsburg,Borussia Monchengladbach,VfL Wolfsburg,69.55,68.97,0.4626,0.2608,0.2766,1.32,0.93,M'gladbach,Wolfsburg,2016/2017,2016-12-20,D1,16.0,M'gladbach,Wolfsburg,1.0,2.0,1.8,3.6,4.5,-1.0,-2.7,1-2
2016-12-20HamburgSchalke 04,Hamburg SV,Schalke 04,58.68,73.47,0.2955,0.4288,0.2757,1.04,1.3,Hamburg,Schalke 04,2016/2017,2016-12-20,D1,16.0,Hamburg,Schalke 04,2.0,1.0,2.95,3.3,2.4,1.0,0.5500000000000003,2-1
2016-12-21Bayern MunichRB Leipzig,Bayern Munich,RB Leipzig,92.44,79.18,0.76,0.0659,0.1741,1.93,0.64,Bayern Munich,RB Leipzig,2016/2017,2016-12-21,D1,16.0,Bayern Munich,RB Leipzig,3.0,0.0,1.55,4.0,6.2,3.0,-4.65,3-0
2016-12-21HoffenheimWerder Bremen,TSG Hoffenheim,Werder Bremen,73.24,61.39,0.6221,0.1708,0.2071,2.05,1.08,Hoffenheim,Werder Bremen,2016/2017,2016-12-21,D1,16.0,Hoffenheim,Werder Bremen,1.0,1.0,1.7,3.7,5.0,0.0,-3.3,1-1
2016-12-21FC KolnLeverkusen,FC Cologne,Bayer Leverkusen,71.22,77.72,0.3748,0.341,0.2842,1.18,1.11,FC Koln,Leverkusen,2016/2017,2016-12-21,D1,16.0,FC Koln,Leverkusen,1.0,1.0,2.65,3.3,2.65,0.0,0.0,1-1
2016-12-21HerthaDarmstadt,Hertha Berlin,SV Darmstadt 98,71.2,49.33,0.6457,0.1184,0.2359,1.53,0.56,Hertha,Darmstadt,2016/2017,2016-12-21,D1,16.0,Hertha,Darmstadt,2.0,0.0,1.55,4.0,6.2,2.0,-4.65,2-0
2016-12-21IngolstadtFreiburg,FC Ingolstadt 04,SC Freiburg,59.21,66.28,0.4369,0.295,0.268,1.39,1.07,Ingolstadt,Freiburg,2016/2017,2016-12-21,D1,16.0,Ingolstadt,Freiburg,1.0,2.0,2.2,3.35,3.3,-1.0,-1.0999999999999996,1-2
2017-01-20FreiburgBayern Munich,SC Freiburg,Bayern Munich,67.04,93.3,0.1507,0.6512,0.1982,0.85,2.23,Freiburg,Bayern Munich,2016/2017,2017-01-20,D1,17.0,Freiburg,Bayern Munich,1.0,2.0,9.5,5.5,1.3,-1.0,8.2,1-2
2017-01-21AugsburgHoffenheim,FC Augsburg,TSG Hoffenheim,66.79,72.62,0.3876,0.3247,0.2877,1.15,1.04,Augsburg,Hoffenheim,2016/2017,2017-01-21,D1,17.0,Augsburg,Hoffenheim,0.0,2.0,2.65,3.15,2.75,-2.0,-0.10000000000000007,0-2
2017-01-21Werder BremenDortmund,Werder Bremen,Borussia Dortmund,62.17,86.19,0.2003,0.5992,0.2004,1.22,2.33,Werder Bremen,Dortmund,2016/2017,2017-01-21,D1,17.0,Werder Bremen,Dortmund,1.0,2.0,5.7,3.9,1.6,-1.0,4.1,1-2
2017-01-21Schalke 04Ingolstadt,Schalke 04,FC Ingolstadt 04,71.9,58.43,0.5505,0.192,0.2575,1.47,0.79,Schalke 04,Ingolstadt,2016/2017,2017-01-21,D1,17.0,Schalke 04,Ingolstadt,1.0,0.0,1.75,3.6,4.8,1.0,-3.05,1-0
2017-01-21DarmstadtM'gladbach,SV Darmstadt 98,Borussia Monchengladbach,48.73,68.59,0.3164,0.3939,0.2897,0.99,1.14,Darmstadt,M'gladbach,2016/2017,2017-01-21,D1,17.0,Darmstadt,M'gladbach,0.0,0.0,4.1,3.5,1.9,0.0,2.2,0-0
2017-01-21WolfsburgHamburg,VfL Wolfsburg,Hamburg SV,69.9,60.44,0.5782,0.1845,0.2373,1.67,0.88,Wolfsburg,Hamburg,2016/2017,2017-01-21,D1,17.0,Wolfsburg,Hamburg,1.0,0.0,2.0,3.4,3.8,1.0,-1.7999999999999998,1-0
2017-01-21RB LeipzigEin Frankfurt,RB Leipzig,Eintracht Frankfurt,77.55,73.37,0.5033,0.214,0.2828,1.32,0.76,RB Leipzig,Ein Frankfurt,2016/2017,2017-01-21,D1,17.0,RB Leipzig,Ein Frankfurt,3.0,0.0,1.75,3.6,4.8,3.0,-3.05,3-0
2017-01-22LeverkusenHertha,Bayer Leverkusen,Hertha Berlin,78.07,71.73,0.5388,0.1991,0.2621,1.47,0.81,Leverkusen,Hertha,2016/2017,2017-01-22,D1,17.0,Leverkusen,Hertha,3.0,1.0,1.75,3.6,4.8,2.0,-3.05,3-1
2017-01-22MainzFC Koln,Mainz,FC Cologne,66.86,70.84,0.3978,0.3211,0.2812,1.25,1.05,Mainz,FC Koln,2016/2017,2017-01-22,D1,17.0,Mainz,FC Koln,0.0,0.0,2.5,3.3,2.85,0.0,-0.3500000000000001,0-0
2017-01-27Schalke 04Ein Frankfurt,Schalke 04,Eintracht Frankfurt,72.11,71.33,0.45399999999999996,0.2549,0.2911,1.23,0.83,Schalke 04,Ein Frankfurt,2016/2017,2017-01-27,D1,18.0,Schalke 04,Ein Frankfurt,0.0,1.0,1.85,3.5,4.3,-1.0,-2.45,0-1
2017-01-28RB LeipzigHoffenheim,RB Leipzig,TSG Hoffenheim,79.4,74.03,0.5525,0.2011,0.2464,1.6,0.95,RB Leipzig,Hoffenheim,2016/2017,2017-01-28,D1,18.0,RB Leipzig,Hoffenheim,2.0,1.0,1.8,3.5,4.7,1.0,-2.9000000000000004,2-1
2017-01-28WolfsburgAugsburg,VfL Wolfsburg,FC Augsburg,70.08,65.38,0.4982,0.2187,0.2831,1.3,0.72,Wolfsburg,Augsburg,2016/2017,2017-01-28,D1,18.0,Wolfsburg,Augsburg,1.0,2.0,1.85,3.5,4.3,-1.0,-2.45,1-2
2017-01-28IngolstadtHamburg,FC Ingolstadt 04,Hamburg SV,58.21,60.36,0.4976,0.23399999999999999,0.2684,1.4,0.87,Ingolstadt,Hamburg,2016/2017,2017-01-28,D1,18.0,Ingolstadt,Hamburg,3.0,1.0,2.2,3.35,3.3,2.0,-1.0999999999999996,3-1
2017-01-28DarmstadtFC Koln,SV Darmstadt 98,FC Cologne,48.47,71.29,0.2862,0.4129,0.3009,0.85,1.09,Darmstadt,FC Koln,2016/2017,2017-01-28,D1,18.0,Darmstadt,FC Koln,1.0,6.0,3.6,3.3,2.1,-5.0,1.5,1-6
2017-01-28Werder BremenBayern Munich,Werder Bremen,Bayern Munich,61.84,93.13,0.1418,0.6731,0.185,0.83,2.5,Werder Bremen,Bayern Munich,2016/2017,2017-01-28,D1,18.0,Werder Bremen,Bayern Munich,1.0,2.0,12.0,6.5,1.22,-1.0,10.78,1-2
2017-01-28LeverkusenM'gladbach,Bayer Leverkusen,Borussia Monchengladbach,78.72,68.94,0.5937,0.1621,0.2442,1.57,0.75,Leverkusen,M'gladbach,2016/2017,2017-01-28,D1,18.0,Leverkusen,M'gladbach,2.0,3.0,1.8,3.6,4.5,-1.0,-2.7,2-3
2017-01-29FreiburgHertha,SC Freiburg,Hertha Berlin,67.42,71.01,0.4027,0.3173,0.28,1.27,1.04,Freiburg,Hertha,2016/2017,2017-01-29,D1,18.0,Freiburg,Hertha,2.0,1.0,2.6,3.2,2.8,1.0,-0.19999999999999973,2-1
2017-01-29MainzDortmund,Mainz,Borussia Dortmund,66.47,86.39,0.2183,0.5631,0.2186,1.18,1.99,Mainz,Dortmund,2016/2017,2017-01-29,D1,18.0,Mainz,Dortmund,1.0,1.0,5.0,4.0,1.65,0.0,3.35,1-1
2017-02-03HamburgLeverkusen,Hamburg SV,Bayer Leverkusen,59.64,77.12,0.2668,0.4839,0.2493,1.13,1.6,Hamburg,Leverkusen,2016/2017,2017-02-03,D1,19.0,Hamburg,Leverkusen,1.0,0.0,2.95,3.3,2.4,1.0,0.5500000000000003,1-0
2017-02-04M'gladbachFreiburg,Borussia Monchengladbach,SC Freiburg,70.69,67.67,0.4957,0.2381,0.2662,1.42,0.93,M'gladbach,Freiburg,2016/2017,2017-02-04,D1,19.0,M'gladbach,Freiburg,3.0,0.0,1.75,3.6,4.8,3.0,-3.05,3-0
2017-02-04HerthaIngolstadt,Hertha Berlin,FC Ingolstadt 04,70.79,58.88,0.5273,0.2021,0.2707,1.37,0.77,Hertha,Ingolstadt,2016/2017,2017-02-04,D1,19.0,Hertha,Ingolstadt,1.0,0.0,2.1,3.4,3.5,1.0,-1.4,1-0
2017-02-04HoffenheimMainz,TSG Hoffenheim,Mainz,73.76,66.7,0.5578,0.2032,0.2391,1.67,0.97,Hoffenheim,Mainz,2016/2017,2017-02-04,D1,19.0,Hoffenheim,Mainz,4.0,0.0,1.9,3.5,4.1,4.0,-2.2,4-0
2017-02-04FC KolnWolfsburg,FC Cologne,VfL Wolfsburg,73.32,68.41,0.5264,0.2104,0.2632,1.44,0.86,FC Koln,Wolfsburg,2016/2017,2017-02-04,D1,19.0,FC Koln,Wolfsburg,1.0,0.0,2.3,3.3,3.15,1.0,-0.8500000000000001,1-0
2017-02-04Bayern MunichSchalke 04,Bayern Munich,Schalke 04,92.76,71.31,0.8595,0.0269,0.1136,2.24,0.35,Bayern Munich,Schalke 04,2016/2017,2017-02-04,D1,19.0,Bayern Munich,Schalke 04,1.0,1.0,1.25,6.0,11.0,0.0,-9.75,1-1
2017-02-04DortmundRB Leipzig,Borussia Dortmund,RB Leipzig,86.22,79.63,0.5736,0.1943,0.2321,1.8,1.02,Dortmund,RB Leipzig,2016/2017,2017-02-04,D1,19.0,Dortmund,RB Leipzig,1.0,0.0,1.8,3.7,4.3,1.0,-2.5,1-0
2017-02-05AugsburgWerder Bremen,FC Augsburg,Werder Bremen,66.95,62.75,0.4988,0.2296,0.2716,1.38,0.87,Augsburg,Werder Bremen,2016/2017,2017-02-05,D1,19.0,Augsburg,Werder Bremen,3.0,2.0,2.1,3.4,3.5,1.0,-1.4,3-2
2017-02-05Ein FrankfurtDarmstadt,Eintracht Frankfurt,SV Darmstadt 98,72.15,45.92,0.6886,0.0932,0.2181,1.63,0.5,Ein Frankfurt,Darmstadt,2016/2017,2017-02-05,D1,19.0,Ein Frankfurt,Darmstadt,2.0,0.0,1.55,4.0,6.2,2.0,-4.65,2-0
2017-02-10MainzAugsburg,Mainz,FC Augsburg,65.36,66.67,0.4305,0.2818,0.2876,1.23,0.9,Mainz,Augsburg,2016/2017,2017-02-10,D1,20.0,Mainz,Augsburg,2.0,0.0,2.1,3.4,3.5,2.0,-1.4,2-0
2017-02-11LeverkusenEin Frankfurt,Bayer Leverkusen,Eintracht Frankfurt,76.11,72.91,0.4845,0.2419,0.2735,1.4,0.88,Leverkusen,Ein Frankfurt,2016/2017,2017-02-11,D1,20.0,Leverkusen,Ein Frankfurt,3.0,0.0,1.8,3.7,4.3,3.0,-2.5,3-0
2017-02-11IngolstadtBayern Munich,FC Ingolstadt 04,Bayern Munich,59.0,92.12,0.1541,0.6296,0.2163,0.76,1.96,Ingolstadt,Bayern Munich,2016/2017,2017-02-11,D1,20.0,Ingolstadt,Bayern Munich,0.0,2.0,8.7,5.3,1.33,-2.0,7.369999999999999,0-2
2017-02-11Werder BremenM'gladbach,Werder Bremen,Borussia Monchengladbach,62.85,71.9,0.3554,0.3787,0.2659,1.3,1.33,Werder Bremen,M'gladbach,2016/2017,2017-02-11,D1,20.0,Werder Bremen,M'gladbach,0.0,1.0,2.85,3.3,2.5,-1.0,0.3500000000000001,0-1
2017-02-11RB LeipzigHamburg,RB Leipzig,Hamburg SV,78.79,60.91,0.7147,0.0873,0.198,1.75,0.59,RB Leipzig,Hamburg,2016/2017,2017-02-11,D1,20.0,RB Leipzig,Hamburg,0.0,3.0,1.55,4.0,6.2,-3.0,-4.65,0-3
2017-02-11DarmstadtDortmund,SV Darmstadt 98,Borussia Dortmund,45.07,86.86,0.156,0.6469,0.1972,0.81,2.32,Darmstadt,Dortmund,2016/2017,2017-02-11,D1,20.0,Darmstadt,Dortmund,2.0,1.0,7.5,4.8,1.4,1.0,6.1,2-1
2017-02-11Schalke 04Hertha,Schalke 04,Hertha Berlin,72.64,70.7,0.4693,0.2384,0.2923,1.23,0.77,Schalke 04,Hertha,2016/2017,2017-02-11,D1,20.0,Schalke 04,Hertha,2.0,0.0,2.0,3.4,3.8,2.0,-1.7999999999999998,2-0
2017-02-12WolfsburgHoffenheim,VfL Wolfsburg,TSG Hoffenheim,68.41,74.97,0.37,0.3683,0.2617,1.36,1.31,Wolfsburg,Hoffenheim,2016/2017,2017-02-12,D1,20.0,Wolfsburg,Hoffenheim,2.0,1.0,2.3,3.3,3.15,1.0,-0.8500000000000001,2-1
2017-02-12FreiburgFC Koln,SC Freiburg,FC Cologne,66.34,73.36,0.3598,0.3559,0.2843,1.17,1.1,Freiburg,FC Koln,2016/2017,2017-02-12,D1,20.0,Freiburg,FC Koln,2.0,1.0,2.6,3.3,2.7,1.0,-0.10000000000000007,2-1
2017-02-17AugsburgLeverkusen,FC Augsburg,Bayer Leverkusen,65.43,77.61,0.3124,0.4078,0.2797,1.06,1.24,Augsburg,Leverkusen,2016/2017,2017-02-17,D1,21.0,Augsburg,Leverkusen,1.0,3.0,2.95,3.3,2.4,-2.0,0.5500000000000003,1-3
2017-02-18DortmundWolfsburg,Borussia Dortmund,VfL Wolfsburg,85.71,69.47,0.7604,0.0808,0.1588,2.15,0.83,Dortmund,Wolfsburg,2016/2017,2017-02-18,D1,21.0,Dortmund,Wolfsburg,3.0,0.0,1.45,4.4,7.2,3.0,-5.75,3-0
2017-02-18Ein FrankfurtIngolstadt,Eintracht Frankfurt,FC Ingolstadt 04,71.35,58.24,0.5387,0.1853,0.276,1.31,0.68,Ein Frankfurt,Ingolstadt,2016/2017,2017-02-18,D1,21.0,Ein Frankfurt,Ingolstadt,0.0,2.0,2.0,3.4,3.8,-2.0,-1.7999999999999998,0-2
2017-02-18MainzWerder Bremen,Mainz,Werder Bremen,66.68,62.64,0.4976,0.2553,0.247,1.66,1.12,Mainz,Werder Bremen,2016/2017,2017-02-18,D1,21.0,Mainz,Werder Bremen,0.0,2.0,1.9,3.5,4.1,-2.0,-2.2,0-2
